date,open,high,low,close,volume,weekday,day,month,sma_14,ema_14,macd,adx,rsi,stoch,roc,obv,mfi,bb_bbm,bb_bbh,bb_bbl,atr,ret1,mov1
1972-05-22,0.0126687,0.0126687,0.0126687,0.0126687,13135218.61911,0,22,5,0.010505271428571428,0.010856599561220185,0.00025025575751097713,0.0,80.06591625066241,100.0,24.87998659398504,261289742.9665758,100.0,0.0106495,0.0126687,0.008630299999999999,0.0006119333415586411,0.0,0
1972-05-23,0.0126687,0.0126687,0.0126687,0.0126687,21622586.729057,1,23,5,0.010685557142857143,0.011098212953057494,0.00037102465303851147,0.0,80.06591625066243,100.0,24.87998659398504,282912329.6956328,100.0,0.010649500000000001,0.012668700000000001,0.0086303,0.0005682238171615953,0.0,0
1972-05-24,0.0126687,0.0126687,0.0126687,0.0126687,30109960.980115,2,24,5,0.010865842857142856,0.011307611225983161,0.0004614159569072251,14.628024042050603,80.06591625066243,100.0,24.87998659398504,313022290.6757478,100.0,0.010649500000000001,0.012668700000000001,0.0086303,0.0005276364016500528,0.0,0
1972-05-25,0.0126687,0.0126687,0.0126687,0.0126687,12528971.240742,3,25,5,0.01104612857142857,0.011489089729185407,0.0005269770530219459,17.240171192416785,80.06591625066243,100.0,24.87998659398504,325551261.91648984,100.0,0.0107757,0.012961548119151923,0.008589851880848076,0.0004899480872464777,0.0,0
1972-05-26,0.0126687,0.0126687,0.0126687,0.0126687,19601777.487271,4,26,5,0.011226414285714286,0.011646371098627354,0.0005723371476642827,19.665736403471094,80.06591625066243,100.0,24.87998659398504,345153039.40376085,100.0,0.010901899999999999,0.013215184210813708,0.00858861578918629,0.0004549517953003007,0.0,0
1972-05-30,0.0126687,0.0126687,0.0126687,0.0126687,7274888.705986,1,30,5,0.0114067,0.011782681618810374,0.0006013533226955792,21.918046956592953,80.06591625066243,100.0,24.87998659398504,352427928.1097469,100.0,0.0110281,0.013435842544376372,0.00862035745562363,0.00042245523849313634,0.0,0
1972-05-31,0.0126687,0.0126687,0.0126687,0.0126687,38395261.983382,2,31,5,0.011586985714285713,0.01190081740296899,0.0006172337638432283,24.009478184491822,80.06591625066243,100.0,24.87998659398504,390823190.09312886,100.0,0.0111543,0.013627304844313896,0.008681295155686105,0.00039227986431505517,0.0,0
1972-06-01,0.0126687,0.0126687,0.0126687,0.0126687,10104006.291709,3,1,6,0.01176727142857143,0.012003201749239793,0.0006226417019065608,25.951521467540772,80.06591625066243,100.0,24.87998659398504,400927196.38483787,100.0,0.0112805,0.01379184829125711,0.008769151708742892,0.0003642598740068369,0.0,0
1972-06-02,0.0126687,0.0126687,0.0126687,0.0126687,5254079.4642002,4,2,6,0.011947557142857142,0.012091934849341155,0.00061978305848716,27.75484737322908,80.06591625066243,100.0,24.87998659398504,406181275.84903806,100.0,0.011406699999999999,0.013930699999999997,0.0088827,0.0003382413115777771,0.0,0
1972-06-05,0.0126687,0.0126687,0.0126687,0.0126687,16166418.66429,0,5,6,0.012127842857142856,0.012168836869429002,0.000610480325796893,29.42936428565394,80.06591625066243,100.0,24.87998659398504,422347694.5133281,100.0,0.0115329,0.014044248291257107,0.009021551708742893,0.0003140812178936502,0.0,0
