date,open,high,low,close,volume,weekday,day,month,sma_14,ema_14,macd,adx,rsi,stoch,roc,obv,mfi,bb_bbm,bb_bbh,bb_bbl,atr,ret1,mov1
1986-04-18,0.069028,0.069028,0.069028,0.069028,31366698.554251,4,18,4,0.0679627,0.06826974878330162,0.0004193504862524955,0.0,53.15027428302202,99.99999999999999,0.0,2808467951.530859,73.48836814029397,0.06679087,0.07362541504297106,0.059956324957028954,0.002318925514169359,0.0,0
1986-04-21,0.069028,0.069028,0.069028,0.069028,33246194.36187,0,21,4,0.06849535,0.06837084894552807,0.0004390889847182833,0.0,53.15027428302202,99.99999999999999,0.0,2841714145.892729,82.23143459600882,0.06716372500000001,0.07362176303856095,0.06070568696143906,0.002153287977442976,0.0,0
1986-04-22,0.069028,0.069028,0.069028,0.069028,22553944.542079,1,22,4,0.06849535,0.06845846908612434,0.0004495497571946755,31.46067415730335,53.15027428302202,99.99999999999999,0.0,2864268090.434808,74.57611886048286,0.06753658,0.07350226000000001,0.06157089999999999,0.0019994816933399063,0.0,0
1986-04-23,0.069028,0.069028,0.069028,0.069028,22637486.545964,2,23,4,0.06849535,0.06853440654130777,0.00045262244495032633,31.835205992509344,53.150274283022014,99.99999999999999,12.111403276547863,2886905576.9807715,58.91582559074947,0.067909435,0.0732348695934487,0.06258400040655131,0.0018566615723870558,0.10790522668845137,1
1986-04-24,0.069028,0.0768932,0.069028,0.0768932,90424625.454008,3,24,4,0.06905715000000001,0.06964891233580006,0.0010772950926796754,31.85699107268332,70.409825928022,100.0,11.394216839543358,2977330202.4347796,85.2934024387795,0.06867555,0.07451667372425033,0.06283442627574967,0.0022858428886451225,0.09463345175965256,1
1986-04-25,0.0768932,0.0845253,0.0768932,0.0845253,124422616.49113,4,25,4,0.07069675,0.07163243069102672,0.002163262607650762,33.54854055924237,78.63498935256493,100.00000000000001,22.450744625369403,3101752818.9259095,100.0,0.069450415,0.0785022178094463,0.060398612190553695,0.0026677183965990426,0.0,0
1986-04-28,0.0845253,0.0845253,0.0768932,0.0845253,41891868.485753,0,28,4,0.0718037,0.07335147993222316,0.0029894392919426332,35.11926508247577,78.63498935256493,100.0,22.450744625369403,3143644687.4116626,100.0,0.07022528000000001,0.08140330378304861,0.05904725621695142,0.003022317082556254,-0.09463345175965247,0
1986-04-29,0.0845253,0.0845253,0.0768932,0.0768932,43980199.220624,1,29,4,0.0723655,0.0738237092745934,0.0029938325426904777,36.57779499690678,59.46480192647381,50.752066489001265,11.394216839543358,3099664488.1910386,82.88254564745367,0.070991395,0.08178551653488647,0.06019727346511352,0.003351587290945093,0.0,0
1986-04-30,0.0768932,0.0768932,0.0768932,0.0768932,44815532.750415,2,30,4,0.07292730000000001,0.07423297470464761,0.0029631567984879092,37.93214420316416,59.464801926473804,50.752066489001265,11.394216839543358,3144480020.9414535,70.91010947398152,0.07138465499999999,0.08243407681590964,0.06033523318409035,0.0031121881987347293,0.0,0
1986-05-01,0.0768932,0.0768932,0.0768932,0.0768932,78813522.757672,3,1,5,0.0734891,0.0745876714106946,0.002905354927121351,39.18975418040315,59.46480192647381,50.752066489001265,11.394216839543358,3223293543.6991253,70.91010947398152,0.071777915,0.08302198711828081,0.06053384288171919,0.0028898890416822485,0.0,0
1986-05-02,0.0768932,0.0768932,0.0768932,0.0768932,29361898.494698,4,2,5,0.0740509,0.07489507522260198,0.0028269591028071417,40.35753487355363,59.464801926473804,50.752066489001265,11.394216839543358,3252655442.1938233,70.91010947398152,0.072171175,0.08355235972372274,0.06078999027627726,0.0026834683958478025,0.0,0
1986-05-05,0.0768932,0.0768932,0.0768932,0.0768932,4719627.3372257,0,5,5,0.07461269999999999,0.07516149185958838,0.002733321814779685,41.441902660050516,59.464801926473804,50.752066489001265,11.394216839543358,3257375069.5310493,70.91010947398152,0.07293729,0.08338573366150288,0.06248884633849711,0.0024917920818586735,0.0,0
1986-05-06,0.0768932,0.0768932,0.0768932,0.0768932,14117100.196102,1,6,5,0.0751745,0.07539238627830992,0.0026288103006296415,42.44881560465477,59.464801926473804,50.752066489001265,11.394216839543358,3271492169.7271514,70.91010947398152,0.07333055,0.08375286722612585,0.06290823277387414,0.0023138069331544824,0.0,0
1986-05-07,0.0768932,0.0768932,0.0768932,0.0768932,7476212.7434684,2,7,5,0.07573629999999999,0.07559249477453527,0.002516970108054767,43.383806196072996,59.464801926473804,50.752066489001265,11.394216839543358,3278968382.4706197,70.91010947398152,0.07372381000000001,0.08406025960107677,0.06338736039892326,0.002148535009357734,0.0,0
1986-05-08,0.0768932,0.0768932,0.0768932,0.0768932,5137289.9826429,3,8,5,0.07629810000000001,0.07576592213793056,0.0024006626055182723,44.25201174524706,59.4648019264738,50.752066489001265,11.394216839543358,3284105672.453263,70.91010947398152,0.07411707000000001,0.08430640054368146,0.06392773945631855,0.0019950682229750386,0.0,0
1986-05-09,0.0768932,0.0768932,0.0768932,0.0768932,8812747.8329538,4,9,5,0.0768599,0.07591622585287315,0.0022821805154339125,45.05820261233727,59.464801926473804,50.752066489001265,11.394216839543358,3292918420.2862167,70.91010947398152,0.07451033,0.08448858115340357,0.06453207884659642,0.0018525633499053929,0.0,0
1986-05-12,0.0768932,0.0768932,0.0768932,0.0768932,15203032.960938,0,12,5,0.0774217,0.07604648907249006,0.0021633449119155823,45.80680841749246,59.46480192647381,50.752066489001265,0.0,3308121453.2471547,70.91010947398152,0.07490358999999999,0.08460262643727559,0.0652045535627244,0.0017202373963407219,0.0,0
1986-05-13,0.0768932,0.0768932,0.0768932,0.0768932,5554954.6877997,1,13,5,0.0779835,0.07615938386282473,0.0020455865910745386,46.50194237942229,59.464801926473804,50.752066489001265,-9.029367538476649,3313676407.9349546,70.91010947398152,0.07529685,0.08464243142236211,0.06595126857763789,0.001597363296602099,0.0,0
1986-05-14,0.0768932,0.0768932,0.0768932,0.0768932,13490604.683172,2,14,5,0.0779835,0.07625722601444809,0.0019300142702893958,47.14742391549998,59.464801926473804,0.0,-9.029367538476649,3327167012.618127,59.511811158252996,0.07569010999999999,0.08459916432757032,0.06678105567242966,0.0014832659182733778,0.0,0
1986-05-15,0.0768932,0.0768932,0.0768932,0.0768932,5513187.2904012,3,15,5,0.07743834999999999,0.07634202254585501,0.0018174716910954597,47.746799627572116,59.464801926473804,0.0,0.0,3332680199.908528,0.0,0.07608337000000001,0.08445984768936322,0.0677068923106368,0.0013773183526824223,0.0,0
1986-05-16,0.0768932,0.0768932,0.0768932,0.0768932,17333128.003598,4,16,5,0.0768932,0.07641551287307434,0.0017085853775834492,48.30336278878196,59.464801926473804,0.0,0.0,3350013327.912126,0.0,0.07647663,0.08420464918530227,0.06874861081469774,0.0012789384703479636,0.0,0
1986-05-29,0.0768932,0.0845253,0.0768932,0.0845253,66241785.36922,3,29,5,0.07743834999999999,0.07775877248513696,0.001607689401016299,53.61858129771257,81.19728710627463,100.0,9.925585097251776,3588792826.155055,100.0,0.07727480499999999,0.08060156026269963,0.07394804973730035,0.0012520731176976431,0.0,0
1986-05-30,0.0845253,0.0845253,0.0845253,0.0845253,39260576.002877,4,30,5,0.0779835,0.07866097615378537,0.002009487516236849,55.83489536950198,81.19728710627463,100.0,9.925585097251776,3628053402.1579323,100.0,0.07765641,0.08223566999999997,0.07307715000000002,0.001162639323576383,0.0,0
1986-06-02,0.0845253,0.0845253,0.0845253,0.0845253,28610106.96879,0,2,6,0.07852864999999999,0.07944288599994731,0.0023013864667231904,57.89290129330643,81.19728710627463,100.0,9.925585097251776,3656663509.1267223,100.0,0.078038015,0.08348842459094817,0.07258760540905183,0.0010795936576066415,0.0,0
1986-06-03,0.0845253,0.0845253,0.0768932,0.0845253,7267382.9655643,1,3,6,0.0790738,0.08012054119995433,0.0025038555992498296,53.8707895242393,81.19728710627463,100.0,9.925585097251776,3663930892.0922866,93.62443569175731,0.07841962,0.08452529999999997,0.07231394000000002,0.0015476298249204531,0.0,0
1986-06-04,0.0845253,0.0845253,0.0768932,0.0845253,6849718.2604076,2,4,6,0.07961895,0.08070784237329376,0.0026339512945427745,50.135971452962686,81.19728710627463,100.0,9.925585097251776,3670780610.352694,93.62443569175731,0.07880122499999999,0.08541081748422318,0.0721916325157768,0.001982234837426135,0.0,0
1986-06-05,0.0845253,0.0845253,0.0768932,0.0845253,19880890.841024,3,5,6,0.08016409999999999,0.08121683672352126,0.0027058615823701004,46.66792610106297,81.19728710627464,100.0,9.925585097251776,3690661501.193718,93.62443569175731,0.07918283,0.08617776519229448,0.07218789480770552,0.00238579663475284,0.0,0
1986-06-06,0.0845253,0.0845253,0.0845253,0.0845253,4970219.3631793,4,6,6,0.08070925,0.0816579651603851,0.0027313655220368716,43.44759827429895,81.19728710627464,100.0,9.925585097251776,3695631720.556897,93.8987249750586,0.079564435,0.08684499437913426,0.07228387562086575,0.0022153825894133516,-0.09463345175965247,0
1986-06-09,0.0845253,0.0845253,0.0768932,0.0768932,18377290.281423,0,9,6,0.08070925,0.08102266313900042,0.00211139207850472,42.96641731653301,42.72015492781568,0.0,0.0,3677254430.275474,81.68676887526068,0.079564435,0.08684499437913426,0.07228387562086575,0.0026022909758838266,0.0,0
1986-06-10,0.0768932,0.0768932,0.0768932,0.0768932,4970219.3631793,1,10,6,0.08070925,0.08047206805380036,0.0016015964509111108,42.51960642717893,42.72015492781568,0.0,0.0,3682224649.6386533,78.99712529252774,0.079564435,0.08684499437913426,0.07228387562086575,0.0024164130490349814,0.0,0
1986-06-11,0.0768932,0.0768932,0.0768932,0.0768932,3341326.9100814,2,11,6,0.08070925,0.07999488564662698,0.001183932110763286,42.104710601350135,42.72015492781568,0.0,0.0,3685565976.5487347,78.99712529252774,0.079564435,0.08684499437913426,0.07228387562086575,0.002243812116961054,0.0,0
1986-06-12,0.0768932,0.0768932,0.0768932,0.0768932,19880890.841024,3,12,6,0.08070925,0.07958132756041005,0.0008432101108097056,41.71945019165197,42.72015492781568,0.0,0.0,3705446867.3897586,78.99712529252774,0.079564435,0.08684499437913426,0.07228387562086575,0.002083539822892407,0.0,0
1986-06-13,0.0768932,0.0768932,0.0768932,0.0768932,11444042.375568,4,13,6,0.08070925,0.07922291055235536,0.0005666534429166203,41.36170838264654,42.72015492781568,0.0,0.0,3716890909.7653265,78.99712529252774,0.079564435,0.08684499437913426,0.07228387562086575,0.0019347155498286638,0.0,0
1986-06-16,0.0768932,0.0768932,0.0768932,0.0768932,13908268.358458,0,16,6,0.08070925,0.07891228247870798,0.0003435204017705612,41.02951955999863,42.72015492781568,0.0,-9.029367538476649,3730799178.1237845,78.99712529252774,0.079564435,0.08684499437913426,0.07228387562086575,0.001796521581983759,0.0,0
1986-06-17,0.0768932,0.0768932,0.0768932,0.0768932,18962020.456695,1,17,6,0.08070925,0.07864307148154691,0.00016478630512598014,40.72105851039701,42.72015492781568,0.0,-9.029367538476649,3749761198.5804796,78.99712529252774,0.079564435,0.08684499437913426,0.07228387562086575,0.0016681986118420621,0.0,0
1986-06-18,0.0768932,0.0768932,0.0768932,0.0768932,6306753.4227951,2,18,6,0.0801641,0.07840975528400732,2.287456211240435e-05,40.43463039290979,42.72015492781568,0.0,-9.029367538476649,3756067952.003275,60.53047884027685,0.079564435,0.08684499437913426,0.07228387562086575,0.0015490415681390576,0.0,0
1986-06-19,0.0768932,0.0768932,0.0768932,0.0768932,12279371.785882,3,19,6,0.07961895,0.07820754791280633,-8.857053070007725e-05,40.16866142667165,42.72015492781568,0.0,-9.029367538476649,3768347323.789157,14.69984860234915,0.079564435,0.08684499437913426,0.07228387562086575,0.0014383957418434106,0.0,0
1986-06-20,0.0768932,0.0768932,0.0768932,0.0768932,5513187.2904012,4,20,6,0.0790738,0.07803230152443215,-0.00017487571132866753,39.921690243736236,42.72015492781568,0.0,-9.029367538476649,3773860511.079558,14.69984860234915,0.079564435,0.08684499437913426,0.07228387562086575,0.0013356531888545956,0.0,0
1986-06-23,0.0768932,0.0768932,0.0768932,0.0768932,66993585.134085,0,23,6,0.07852864999999999,0.07788042132117452,-0.00024050084474047662,39.69235985958193,42.72015492781568,0.0,-9.029367538476649,3840854096.213643,18.571432320467906,0.079564435,0.08684499437913426,0.07228387562086575,0.001240249389650696,0.0,0
1986-06-24,0.0768932,0.0768932,0.0768932,0.0768932,21133884.956495,1,24,6,0.0779835,0.07774879181168458,-0.00028917579718858166,39.479410217152925,42.72015492781568,0.0,-9.029367538476649,3861987981.170138,18.571432320467906,0.079564435,0.08684499437913426,0.07228387562086575,0.001151660147532789,0.0,0
1986-06-25,0.0768932,0.0768932,0.0768932,0.0768932,22094517.588873,2,25,6,0.07743835,0.07763471290345997,-0.00032401599301329354,39.28167126346885,42.72015492781568,0.0,0.0,3884082498.759011,18.571432320467906,0.079564435,0.08684499437913426,0.07228387562086575,0.001069398708423304,-0.10790522668845132,0
1986-06-26,0.0768932,0.0768932,0.069028,0.069028,27774769.319519,3,26,6,0.07633140000000001,0.07648715118299865,-0.0009750433146080151,41.37861937184474,18.73890082073858,0.0,-10.228732839834977,3856307729.4394917,0.0,0.07878957,0.08702887446047479,0.07055026553952522,0.0015548130863930671,0.0,0
1986-06-27,0.069028,0.069028,0.069028,0.069028,15077734.88822,4,27,6,0.07576959999999999,0.07549259769193217,-0.0014739958507336837,43.325785472479495,18.73890082073858,0.0,-10.228732839834977,3871385464.3277116,0.0,0.07801470499999999,0.08684433721011496,0.06918507278988502,0.0014437550087935624,0.10790522668845137,1
1986-06-30,0.069028,0.0768932,0.069028,0.0768932,90424625.454008,0,30,6,0.07576959999999999,0.07567934466634121,-0.0012206920445559793,40.687641194613995,50.78190555471998,100.0,0.0,3961810089.7817197,68.90428129880621,0.07763309999999998,0.08594898243687941,0.06931721756312055,0.0019024296510225928,0.0,0
1986-07-01,0.0768932,0.0768932,0.0768932,0.0768932,68998375.924811,1,1,7,0.07576959999999999,0.07584119204416238,-0.0010083236261027168,38.237935793738885,50.78190555471998,100.0,0.0,4030808465.7065306,79.86462240107414,0.07725149499999999,0.08494437595799613,0.06955861404200385,0.0017665418188066932,0.0,0
1986-07-02,0.0768932,0.0768932,0.0768932,0.0768932,76307523.198166,2,2,7,0.07576959999999999,0.07598145977160739,-0.0008304472455356038,35.96320935006914,50.78190555471998,100.0,0.0,4107115988.9046965,79.86462240107414,0.07686989,0.08380112042147637,0.06993865957852362,0.0016403602603205006,0.0,0
1986-07-03,0.0768932,0.0768932,0.0768932,0.0768932,20507388.413694,3,3,7,0.07576959999999999,0.07610302513539306,-0.000681621622635048,33.85096336666153,50.78190555471998,100.0,0.0,4127623377.3183904,79.86462240107414,0.07648828499999999,0.08246645477586782,0.07051011522413216,0.0015231916702976077,-0.10790522668845132,0
1986-07-07,0.0768932,0.0768932,0.069028,0.069028,20382084.16176,0,7,7,0.0752078,0.075159688450674,-0.001184675945175781,34.107870447445364,33.18248996842698,0.0,-10.228732839834977,4107241293.1566305,72.80144912070102,0.07571342,0.0813302962876175,0.07009654371238251,0.001976192265276349,0.0,0
1986-07-08,0.069028,0.069028,0.069028,0.069028,20674454.913679,1,8,7,0.074646,0.07434212999058414,-0.0015653062440874888,34.34642702245892,33.18248996842698,0.0,-10.228732839834977,4127915748.0703096,67.0100738859499,0.07532016,0.08161231999999997,0.06902800000000002,0.0018350356748994669,0.0,0
1986-07-09,0.069028,0.069028,0.069028,0.069028,66910047.249679,2,9,7,0.0740842,0.07363357932517292,-0.0018456826179460706,34.56794384211437,33.18248996842698,0.0,-10.228732839834977,4194825795.3199887,67.0100738859499,0.07492689999999999,0.08173836300584533,0.06811543699415465,0.0017039616981209334,-0.11432286306052171,0
1986-07-10,0.069028,0.069028,0.0615709,0.0615709,67995977.954774,3,10,7,0.07298974999999999,0.07202522208181654,-0.002639185673043873,36.033869991298964,23.527067224617767,0.0,-19.926729541754014,4126829817.365215,53.919097384399905,0.07416078499999999,0.08304625513776422,0.06527531486223577,0.0021149001482551532,0.11432286306052178,1
1986-07-11,0.0615709,0.069028,0.0615709,0.069028,25227012.66131,4,11,7,0.07242795,0.07162559247090768,-0.0026359315347524725,37.395087129827516,41.773171114742865,48.66828087167076,-10.228732839834977,4152056830.026525,57.1456820068685,0.073767525,0.08282891804320808,0.06470613195679192,0.0024964858519512145,0.0,0
1986-07-14,0.0615709,0.069028,0.0615709,0.069028,41474208.929944,0,14,7,0.07186615,0.07127924680811999,-0.002603342890395932,38.65907447274689,41.77317111474286,48.66828087167076,-10.228732839834977,4193531038.956469,57.1456820068685,0.07337426500000001,0.08254099183006863,0.06420753816993138,0.0028508154339546995,0.0,0
1986-07-15,0.069028,0.069028,0.0615709,0.069028,19129091.076159,1,15,7,0.07130435,0.07097908056703733,-0.002548142751479604,39.83277700545773,41.77317111474286,48.66828087167076,0.0,4212660130.032628,57.1456820068685,0.072981005,0.08218490038455865,0.06377710961544135,0.003179835760100793,0.0,0
1986-07-16,0.069028,0.069028,0.069028,0.069028,13574136.388359,2,16,7,0.07074255,0.07071893649143236,-0.00247585611555963,40.92264364297494,41.77317111474286,48.66828087167076,0.0,4226234266.420987,58.75758905229962,0.07258774500000001,0.08176147228512791,0.06341401771487211,0.0029527046343793073,0.0,0
1986-07-17,0.069028,0.069028,0.069028,0.069028,10065744.008163,3,17,7,0.07074255,0.07049347829257471,-0.0023910064023395933,41.93466266352664,41.77317111474286,48.66828087167076,-10.228732839834977,4236300010.42915,63.859060631130816,0.072194485,0.08127003605396363,0.06311893394603638,0.0027417971604950715,0.0,0
1986-07-18,0.069028,0.069028,0.069028,0.069028,17876091.81134,4,18,7,0.07074255,0.07029808118689809,-0.0022972807705878284,42.874394611181785,41.77317111474286,48.66828087167076,-10.228732839834977,4254176102.24049,66.89667318374015,0.071801225,0.08070834317275936,0.06289410682724063,0.002545954506173995,0.0,0
1986-07-21,0.069028,0.069028,0.069028,0.069028,5095524.644984,0,21,7,0.07018075,0.07012873702864501,-0.002197669169977892,43.74700284829014,41.77317111474286,48.66828087167076,-10.228732839834977,4259271626.8854737,52.23580732841456,0.071407965,0.08007229728431946,0.06274363271568055,0.0023641006128758526,0.10790522668845137,1
1986-07-22,0.069028,0.0768932,0.069028,0.0768932,15244799.328465,1,22,7,0.07018075,0.07103066542482568,-0.0014671578684176678,40.681183837710265,59.074766474546166,100.0,0.0,4274516426.2139387,34.09986034818782,0.071407965,0.08007229728431946,0.06274363271568055,0.0027570362833847194,-0.10790522668845132,0
1986-07-23,0.0768932,0.0768932,0.069028,0.069028,30155464.627092,2,23,7,0.06961895,0.07076364336818226,-0.0015055235681249862,37.834351899314676,44.753667989791964,48.66828087167076,0.0,4244360961.586847,28.49772122915725,0.071014705,0.0793554079860738,0.0626740020139262,0.0031219051202858103,0.10790522668845137,1
1986-07-24,0.0768932,0.0768932,0.0768932,0.0768932,20507388.413694,3,24,7,0.06961895,0.07158091758575796,-0.0008910018391990876,35.190865099375905,56.190950148579006,100.0,11.394216839543358,4264868350.0005407,36.1529758215026,0.071014705,0.0793554079860738,0.0626740020139262,0.0034607118974082514,0.0,0
1986-07-25,0.0768932,0.0768932,0.0768932,0.0768932,29654263.067398,4,25,7,0.07018075,0.07228922190765691,-0.0003993850790525999,32.73619878514705,56.190950148579006,100.0,11.394216839543358,4294522613.067939,40.132191799325284,0.07140796499999999,0.08007229728431944,0.06274363271568054,0.003213518190450519,0.0,0
1986-07-28,0.0768932,0.0768932,0.0768932,0.0768932,17124293.076345,0,28,7,0.07074255,0.07290308565330265,-9.663855814717737e-06,30.456865779077408,56.190950148579006,100.0,24.88561966773264,4311646906.144284,44.96905009925895,0.071801225,0.08070834317275938,0.06289410682724061,0.00298398117684691,-0.10790522668845132,0
1986-07-29,0.0768932,0.0768932,0.069028,0.069028,20382084.16176,1,29,7,0.07074255,0.07238640756619565,-0.00033163994751364556,30.723036185145173,44.64676184602232,48.66828087167076,0.0,4291264821.9825244,40.03185781870421,0.071407965,0.08007229728431946,0.06274363271568055,0.003332639664214987,0.0,0
1986-07-30,0.069028,0.069028,0.069028,0.069028,38299949.549717,2,30,7,0.0712752,0.0719386198907029,-0.000580121045596696,30.970194419350953,44.64676184602232,48.66828087167076,0.0,4329564771.532242,45.94471494702103,0.07101470500000001,0.07935540798607381,0.06267400201392621,0.0030945939739139166,0.0,0
1986-07-31,0.069028,0.069028,0.069028,0.069028,22679250.853753,3,31,7,0.0712752,0.07155053723860919,-0.0007681889025495381,31.199698493970608,44.64676184602232,48.66828087167076,0.0,4352244022.385995,36.789073822399544,0.070621445,0.07854777903597783,0.06269511096402218,0.0028735515472057796,0.0,0
1986-08-01,0.069028,0.069028,0.069028,0.069028,18711423.281393,4,1,8,0.07127520000000001,0.07121419894012797,-0.0009067812246345425,31.412809420403143,44.64676184602232,48.66828087167076,0.0,4370955445.667388,36.789073822399544,0.07022818500000001,0.07763419531440685,0.06282217468559317,0.0026682978652625097,0.0,0
1986-08-04,0.069028,0.069028,0.069028,0.069028,18043161.400934,0,4,8,0.07127520000000001,0.07092270574811091,-0.0010050312635941916,31.610698137804782,44.64676184602232,0.0,0.0,4388998607.068322,36.789073822399544,0.070228185,0.07763419531440684,0.06282217468559316,0.0024777051606009017,0.0,0
1986-08-05,0.069028,0.069028,0.069028,0.069028,4093125.6450768,1,5,8,0.0712752,0.07067007831502946,-0.0010705544421113627,31.79445194682059,44.64676184602232,0.0,0.0,4393091732.713399,30.189007871282413,0.070228185,0.07763419531440684,0.06282217468559316,0.00230072622055798,0.0,0
1986-08-06,0.069028,0.069028,0.0615709,0.069028,26563541.571578,2,6,8,0.0712752,0.0704511345396922,-0.0011096902151135762,33.52684555571483,44.64676184602232,48.66828087167076,0.0,4419655274.284977,25.221167871550563,0.07022818500000001,0.07763419531440685,0.06282217468559317,0.002669038633375268,0.0,0
1986-08-07,0.069028,0.069028,0.0615709,0.069028,5304353.3930182,3,7,8,0.07127520000000001,0.07026138326773325,-0.0011277061031909341,35.13549676397376,44.64676184602232,48.66828087167076,-10.228732839834977,4424959627.677995,25.221167871550563,0.07060104,0.07689320000000004,0.06430887999999997,0.0030110430167056067,0.0,0
1986-08-08,0.069028,0.069028,0.069028,0.069028,6014385.7604851,4,8,8,0.07127520000000001,0.07009693216536882,-0.0011289697636140406,36.62924431449992,44.64676184602232,48.66828087167076,0.0,4430974013.438479,28.00383284799514,0.07060104,0.07689320000000004,0.06430887999999997,0.0027959685155123488,0.0,0
1986-08-11,0.069028,0.069028,0.069028,0.069028,11527573.050885,0,11,8,0.07071340000000001,0.06995440787665298,-0.0011170940586621853,38.01629561141706,44.64676184602233,48.66828087167076,-10.228732839834977,4442501586.489365,19.871890695623435,0.07060104,0.07689320000000004,0.06430887999999997,0.002596256478690038,0.0,0
1986-08-12,0.069028,0.069028,0.069028,0.069028,14492999.5636,1,12,8,0.0707134,0.06983088682643258,-0.0010950593147977666,39.30427181569727,44.64676184602232,48.66828087167076,-10.228732839834977,4456994586.052964,25.331838726224618,0.07060104,0.07689320000000004,0.06430887999999997,0.0024108095873550356,0.0,0
1986-08-13,0.069028,0.069028,0.069028,0.069028,9982209.2133664,2,13,8,0.07015160000000001,0.06972383524957491,-0.0010653163181541525,40.50024971967174,44.64676184602232,48.66828087167076,-10.228732839834977,4466976795.266331,6.603588752168889,0.07060104,0.07689320000000004,0.06430887999999997,0.002238608902543962,0.10790522668845137,1
1986-08-14,0.069028,0.0768932,0.069028,0.0768932,29194833.024583,3,14,8,0.07015160000000001,0.07067975054963159,-0.000402449681830494,37.671561241982594,63.096233130164876,100.0,11.394216839543358,4496171628.290914,30.555054088149376,0.07099430000000001,0.07780576300584541,0.06418283699415461,0.002640508266647964,0.0,0
1986-08-15,0.0768932,0.0768932,0.069028,0.0768932,8854515.2303522,4,15,8,0.07015160000000001,0.07150821047634738,0.00012147659656359944,35.044921941271234,63.09623313016488,100.0,11.394216839543358,4505026143.521266,30.555054088149376,0.07138756,0.07859613487119335,0.06417898512880665,0.003013700533315966,-0.10790522668845132,0
1986-08-18,0.0768932,0.0768932,0.069028,0.069028,18544359.871018,0,18,8,0.07015160000000001,0.07117751574616774,-9.684756249016269e-05,32.60589973346783,45.5057859779847,48.66828087167076,0.0,4486481783.650248,31.03841143445456,0.07138755999999999,0.07859613487119334,0.06417898512880664,0.0033602362095076816,0.0,0
1986-08-19,0.069028,0.069028,0.069028,0.069028,29570736.51156,1,19,8,0.07015160000000001,0.07089091364667871,-0.00026679557813068244,30.341093397650383,45.5057859779847,48.66828087167076,0.0,4516052520.161808,33.46069915088813,0.0709943,0.0778057630058454,0.0641828369941546,0.00312021933739999,0.0,0
1986-08-20,0.069028,0.069028,0.069028,0.069028,30113698.259563,2,20,8,0.07015160000000001,0.07064252516045488,-0.00039690532738601014,28.23805894296276,45.5057859779847,48.66828087167076,0.0,4546166218.421371,33.46069915088813,0.07099430000000001,0.07780576300584541,0.06418283699415461,0.002897346527585705,0.0,0
1986-08-21,0.069028,0.0768932,0.069028,0.069028,71838501.2752,3,21,8,0.07015160000000001,0.07042725513906091,-0.0004943200274876575,28.5971098840497,45.5057859779847,48.66828087167076,0.0,4618004719.696571,60.07601349649705,0.07060104,0.07689320000000004,0.06430887999999997,0.0032521932041867257,0.0,0
1986-08-22,0.069028,0.069028,0.069028,0.069028,8353316.7602684,4,22,8,0.07015160000000001,0.07024068778718613,-0.0005650088093053091,28.93051432934472,45.5057859779847,48.66828087167076,0.0,4626358036.45684,57.499514694842496,0.07020778000000001,0.07582465628761757,0.06459090371238245,0.0030198936896019594,0.0,0
1986-08-25,0.069028,0.069028,0.069028,0.069028,3508390.3204567,0,25,8,0.07015160000000001,0.07007899608222798,-0.0006139529111931635,29.240104171404386,45.50578597798471,48.66828087167076,0.0,4629866426.777296,57.499514694842496,0.06981452000000002,0.07453364000000008,0.06509539999999996,0.0028041869974875337,0.0,0
1986-08-26,0.069028,0.069028,0.069028,0.069028,15745996.76868,1,26,8,0.07015160000000001,0.06993886327126425,-0.0006453028153936974,29.527580453316926,45.50578597798471,48.66828087167076,0.0,4645612423.545976,66.20329655522121,0.06981452,0.07453364000000007,0.06509539999999994,0.0026038879262384245,0.0,0
