date,open,high,low,close,volume,weekday,day,month,sma_14,ema_14,macd,adx,rsi,stoch,roc,obv,mfi,bb_bbm,bb_bbh,bb_bbl,atr,ret1,mov1
1986-07-03,3.15564,3.15564,3.13039,3.15564,405898.52954327,3,3,7,3.201568571428571,3.1964300136250454,-0.01135330408089752,0.0,41.964196274141486,23.057255045201504,-2.09605361131794,27285379.541929994,52.971200072383915,3.196322,3.2659864217947714,3.1266575782052284,0.053688724817970726,-0.02706761190723221,0
1986-07-07,3.15564,3.15564,3.04634,3.07137,399242.88609669,0,7,7,3.192526428571429,3.179755345141706,-0.020336852005639283,0.0,33.143522384069314,12.931390783219717,-5.201703756288777,26886136.655833304,44.66943829547811,3.1870365,3.2700578416598396,3.1040151583401605,0.05766095875954426,-0.01923724148831655,0
1986-07-08,3.06352,3.06352,2.96228,3.01285,1361228.7757055,1,8,7,3.177501428571429,3.157501299122812,-0.03181174736541559,25.931888049471024,28.641258372088686,18.21554643037244,-6.526123107470838,25524907.880127802,34.2456365864481,3.1781985,3.2906572256330064,3.065739774366994,0.06133446170529111,0.0,0
1986-07-09,3.02984,3.02984,2.97936,3.01285,546582.49838701,2,9,7,3.1612835714285716,3.1382144592397707,-0.040439522962215424,27.8163164372406,28.641258372088686,18.21554643037244,-7.007932343590857,26071490.37851481,30.91680008888258,3.1693605000000002,3.3026890596524607,3.0360319403475398,0.06055914301205605,0.011054395402086317,1
1986-07-10,3.02984,3.05527,2.96228,3.04634,307035.34110158,3,10,7,3.148650714285714,3.1259645313411344,-0.04406675999147769,28.886790155209372,34.5428553743337,30.27879835746703,-3.9924110153733774,26378525.71961639,35.445749094597915,3.1630265,3.3066933259933364,3.0193596740066635,0.06287563279690922,0.008182846086230315,1
1986-07-11,3.06352,3.07137,3.04634,3.07137,250004.13442023,4,11,7,3.136612857142857,3.11868526049565,-0.044409731909087924,29.46426779711087,38.62813751666896,39.29471940061957,-2.670456706088149,26628529.85403662,31.78507003610906,3.1613175,3.30844991435863,3.01418508564137,0.060172373311415714,-0.02486233953187816,0
1986-07-14,3.06352,3.06352,2.98761,2.99595,257605.78349132,0,14,7,3.1239649999999997,3.10232055909623,-0.05018875854642779,30.622873975344444,32.122564311988626,12.128088754412609,-6.5721770043970436,26370924.0705453,31.480373695934915,3.1516344999999997,3.314674661613633,2.9885943383863665,0.06185720378917172,-0.04002679238302179,0
1986-07-15,3.01285,3.01285,2.86171,2.8784,956278.28839729,1,15,7,3.1041621428571426,3.072464484550066,-0.06352174228170693,32.637352398606325,25.043223538231516,4.4131256775695,-9.992620295438345,25414645.78214801,29.125659267682366,3.1356565,3.335814228731617,2.9354987712683833,0.06823454637565944,0.01160554612030789,1
1986-07-16,2.88646,2.912,2.86967,2.912,449623.54085796,2,16,7,3.083112142857143,3.0510692199433906,-0.0705635757804961,34.50793950592093,29.80521678668353,13.297548851106571,-8.941950493439574,25864269.32300597,19.971489367493533,3.1200965,3.3381935772179196,2.90199942278208,0.0663842216345409,0.0,0
1986-07-17,2.92879,2.95402,2.912,2.912,188208.27723603,3,17,7,3.062686428571429,3.0325266572842717,-0.07527653848432792,35.27347545144483,29.80521678668353,13.297548851106571,-8.941950493439574,26052477.600242,20.005332595884497,3.1037015,3.3323527758131894,2.8750502241868108,0.06464392008921654,-0.008809292524632086,0
1986-07-18,2.89491,2.89491,2.84453,2.88646,411602.05753353,4,18,7,3.0404364285714287,3.013051102979702,-0.08014855725816394,36.48892774473026,28.224496387846898,10.60525583630529,-10.90897867218124,25640875.54270847,20.646999034107367,3.0868645,3.3271357284461023,2.8465932715538975,0.0648457829399868,-0.014632985987847893,0
1986-07-21,2.86967,2.86967,2.83628,2.84453,371679.39821235,0,21,7,3.0151914285714283,2.9905816225824084,-0.08639713541705962,37.67447239563489,25.804845605805852,2.044001783856069,-10.35259784054309,25269196.14449612,18.569461124658915,3.0670960000000003,3.3185484169221664,2.815643583077834,0.06379822701570204,0.01755617063685283,1
1986-07-22,2.86171,2.89491,2.84453,2.89491,824151.13899688,1,22,7,2.9905492857142852,2.977825406238088,-0.08628924496699675,38.20507078950691,33.21340513128099,15.15300320479685,-8.262349317412637,26093347.283493,19.25188739390134,3.0531905,3.310368436882227,2.796012563117773,0.06283978222886619,-0.011534674201393105,0
1986-07-23,2.8784,2.912,2.86171,2.86171,604567.85713529,2,23,7,2.9683128571428568,2.9623433520730096,-0.0878697952415397,38.31806674772471,31.015534595943635,7.962800601202423,-6.82626971025959,25488779.426357713,29.257372560782727,3.038494,3.304031792293298,2.7729562077067023,0.0619433692125186,-0.020939586992677398,0
1986-07-24,2.84453,2.84453,2.76901,2.80241,2076061.7857364,3,24,7,2.943082142857143,2.9410189051299414,-0.09283723724875692,39.18115121184665,27.513389799199402,8.638750226314537,-6.984748659906724,23412717.640621312,24.194211164076293,3.0182795000000002,3.290977674579513,2.7455813254204875,0.0641402714116244,0.0,0
1986-07-25,2.76901,2.81105,2.76901,2.80241,2683478.8611036,4,25,7,2.9238707142857145,2.9225377177792824,-0.09567113355357115,39.982586785674165,27.513389799199402,11.046434713586422,-6.984748659906724,26096196.501724914,19.536270161948266,2.998502,3.2735703700173433,2.7234336299826563,0.06256168059650834,-0.011989905670376165,0
1986-07-28,2.80241,2.81105,2.74388,2.76901,889742.22003747,0,28,7,2.906453571428571,2.9020673554087115,-0.09946554081741565,40.91281309227873,25.62342730363366,7.673516748603107,-9.103711338852513,25206454.281687442,20.568285347468176,2.9770545,3.253458631696684,2.700650368303316,0.0628908462681863,0.0,0
1986-07-29,2.75172,2.76901,2.7101,2.76901,1166358.745191,1,29,7,2.8890364285714285,2.88432637468755,-0.10130485658461685,42.013734352205134,25.62342730363366,16.306363661527406,-9.844466801459927,26372813.026878443,19.578098158460165,2.9556069999999997,3.22663452222606,2.6845794777739393,0.062606500106173,0.03292949266305349,1
1986-07-30,2.78561,2.86171,2.75172,2.86171,313685.89302165,2,30,7,2.875848571428572,2.8813108580625437,-0.09419657285140293,41.10739739709813,39.09109802316665,41.9658427215102,-4.480715632770912,26686498.919900093,19.475249000099026,2.9366975,3.1767484704104474,2.696646529589553,0.06599103581287491,-0.014930721071160492,0
1986-07-31,2.84453,2.84453,2.80241,2.8193,1615978.2128278,3,31,7,2.8578435714285715,2.8730427436542048,-0.09093707336980916,40.265798795927346,35.88929590664215,30.898081602625773,-2.0532240133407424,25070520.70707229,15.320652690551839,2.9190115,3.1380093534392453,2.7000136465607545,0.06551310468338384,-0.012021747270047664,0
1986-08-01,2.81105,2.82764,2.76901,2.78561,3063708.9689275,4,1,8,2.8428192857142855,2.8613850445003113,-0.09003453590280763,39.82413758220614,33.539194168855346,24.941370767960382,-4.340315934065927,22006811.738144793,12.610694283466643,2.9005099999999997,3.09787114217342,2.703148857826579,0.06502145434885642,0.020930971905748243,1
1986-08-04,2.78561,2.86171,2.76076,2.84453,645439.57699691,0,4,8,2.8404,2.859137705233603,-0.08360121411637866,38.75456627432876,40.83589342693523,55.112331912102235,-2.3169642857142905,22652251.315141704,17.127443618373704,2.8891679999999997,3.0714452085149344,2.706890791485065,0.06758777903822383,0.01755617063685283,1
1986-08-05,2.8784,2.89491,2.86171,2.89491,619778.28341461,1,5,8,2.839179285714286,2.8639073445357894,-0.07358922452169647,37.16042076756772,46.26806448282341,75.76664480157426,0.2927461319401567,23272029.598556314,21.043835506805877,2.8832709999999997,3.0565714010266474,2.709970598973352,0.06635865196406499,0.011635345991588806,1
